trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
552,False,"{'a': 0.5, 'e': 0.5363200000000266}",25,4,-61.54560013676156,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 2}",1
553,False,"{'a': 0.5, 'e': 0.5354800000000266}",20,14,-1.1662819742649368,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.5346400000000266}",25,0,-25.641850765068423,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
555,False,"{'a': 0.5, 'e': 0.5338000000000267}",25,0,-71.87434932679389,"{0: 17, 1: 3, 2: 2, 3: 3, 4: 0}",0
556,False,"{'a': 0.5, 'e': 0.5329600000000267}",20,0,-8.463560552834071,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
557,False,"{'a': 0.5, 'e': 0.5321200000000268}",20,0,-108.04816546467936,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
558,False,"{'a': 0.5, 'e': 0.5312800000000268}",20,0,-25.412115418443623,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
559,False,"{'a': 0.5, 'e': 0.5304400000000269}",20,6,2.791105663108741,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.5296000000000269}",20,0,-10.495680164434045,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
561,False,"{'a': 0.5, 'e': 0.528760000000027}",25,10,-59.93607992469244,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
562,False,"{'a': 0.5, 'e': 0.527920000000027}",20,0,-27.994096013376048,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
563,False,"{'a': 0.5, 'e': 0.5270800000000271}",20,11,2.860681291459353,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.5262400000000271}",30,0,-59.02539281747171,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 1}",0
565,False,"{'a': 0.5, 'e': 0.5254000000000272}",20,6,-25.629861487489677,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.5245600000000272}",25,0,-90.91217302846786,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
567,False,"{'a': 0.5, 'e': 0.5237200000000273}",20,8,-37.63167501706653,"{0: 8, 1: 1, 2: 1, 3: 2, 4: 0}",1
568,False,"{'a': 0.5, 'e': 0.5228800000000273}",35,11,-92.38374307885611,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 2}",1
569,False,"{'a': 0.5, 'e': 0.5220400000000274}",20,0,-48.99238196972372,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
570,False,"{'a': 0.5, 'e': 0.5212000000000274}",20,1,-22.791116924884225,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.5203600000000275}",25,7,1.8637820495702206,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.5195200000000275}",30,2,-72.80614084138706,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 2}",1
573,False,"{'a': 0.5, 'e': 0.5186800000000276}",20,0,6.670445470614216,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
574,False,"{'a': 0.5, 'e': 0.5178400000000276}",20,9,-14.845030740739476,"{0: 8, 1: 2, 2: 0, 3: 1, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.5170000000000277}",20,0,-46.250718069059516,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
576,False,"{'a': 0.5, 'e': 0.5161600000000277}",25,9,-43.323694743130034,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
577,False,"{'a': 0.5, 'e': 0.5153200000000278}",25,0,-6.259741992446415,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
578,False,"{'a': 0.5, 'e': 0.5144800000000278}",25,11,-29.29832616136465,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
579,False,"{'a': 0.5, 'e': 0.5136400000000279}",30,0,-77.10777712061414,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
580,False,"{'a': 0.5, 'e': 0.5128000000000279}",25,0,-1.2598140662272326,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
581,False,"{'a': 0.5, 'e': 0.511960000000028}",20,0,-26.42965205185376,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
582,False,"{'a': 0.5, 'e': 0.511120000000028}",25,0,-219.18067235301837,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 4}",0
583,False,"{'a': 0.5, 'e': 0.510280000000028}",20,11,-38.93316286379893,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
584,False,"{'a': 0.5, 'e': 0.5094400000000281}",20,10,-0.8418030012341684,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.5086000000000281}",20,6,-34.500409660949906,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.5077600000000282}",25,0,-18.30085646906922,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
587,False,"{'a': 0.5, 'e': 0.5069200000000282}",20,7,-9.389159589776982,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.5060800000000283}",20,6,-19.380100557588722,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.5052400000000283}",30,0,-38.55627907816611,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
590,False,"{'a': 0.5, 'e': 0.5044000000000284}",25,5,-59.779188302162765,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
591,False,"{'a': 0.5, 'e': 0.5035600000000284}",30,4,-58.60627310191553,"{0: 19, 1: 0, 2: 5, 3: 2, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.5027200000000285}",30,0,-102.38479126350543,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 3}",0
593,False,"{'a': 0.5, 'e': 0.5018800000000285}",25,11,2.460543430439481,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.5010400000000286}",25,7,4.255539184254609,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.5002000000000286}",25,20,9.76075579223077,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 0.4993600000000286}",20,4,-23.10045312687126,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.4985200000000286}",25,0,-85.4876772905225,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
598,False,"{'a': 0.5, 'e': 0.4976800000000286}",20,5,-32.58786644405175,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
599,False,"{'a': 0.5, 'e': 0.4968400000000286}",20,0,-85.60356063071559,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
600,False,"{'a': 0.5, 'e': 0.4960000000000286}",20,0,-48.75621456816867,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
601,False,"{'a': 0.5, 'e': 0.4951600000000286}",25,11,-12.191172028620484,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.49432000000002857}",30,0,-13.231022641957054,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
603,False,"{'a': 0.5, 'e': 0.49348000000002856}",30,8,25.070060482254807,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.49264000000002856}",30,18,1.1329728969822717,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.49180000000002855}",20,0,-86.2895185666713,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
606,False,"{'a': 0.5, 'e': 0.49096000000002854}",25,0,-73.9092288603625,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
607,False,"{'a': 0.5, 'e': 0.49012000000002853}",20,0,1.0173980203358024,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
608,False,"{'a': 0.5, 'e': 0.4892800000000285}",30,17,7.769655054998901,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.4884400000000285}",20,1,-8.41030350711892,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.4876000000000285}",30,0,-1.6427309267224357,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
611,False,"{'a': 0.5, 'e': 0.4867600000000285}",25,0,-89.97108165761436,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",1
612,False,"{'a': 0.5, 'e': 0.4859200000000285}",20,12,6.956330934236393,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.4850800000000285}",25,0,-52.65931325136773,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",1
614,False,"{'a': 0.5, 'e': 0.4842400000000285}",20,0,18.04635104896828,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
615,False,"{'a': 0.5, 'e': 0.4834000000000285}",20,0,-16.572063666874516,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
616,False,"{'a': 0.5, 'e': 0.48256000000002847}",25,11,8.758341582114326,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.48172000000002846}",25,14,-55.399352916489505,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
618,False,"{'a': 0.5, 'e': 0.48088000000002845}",25,6,-38.86010781666708,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
619,False,"{'a': 0.5, 'e': 0.48004000000002844}",30,12,-66.51830982459869,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
620,False,"{'a': 0.5, 'e': 0.47920000000002844}",25,14,-30.905428553184294,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
621,False,"{'a': 0.5, 'e': 0.47836000000002843}",25,18,-8.771923258554633,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.4775200000000284}",20,11,4.395006324776375,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.4766800000000284}",30,9,8.788205021031557,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.4758400000000284}",20,7,-11.328203782678377,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.4750000000000284}",30,12,-40.0389045338824,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
626,False,"{'a': 0.5, 'e': 0.4741600000000284}",20,0,19.546103096238003,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
627,False,"{'a': 0.5, 'e': 0.4733200000000284}",30,0,1.0567569424171537,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
628,False,"{'a': 0.5, 'e': 0.4724800000000284}",25,0,-50.55952335307926,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
629,False,"{'a': 0.5, 'e': 0.47164000000002837}",20,0,-1.7196906428091276,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
630,False,"{'a': 0.5, 'e': 0.47080000000002836}",25,0,-27.850038732616937,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
631,False,"{'a': 0.5, 'e': 0.46996000000002836}",20,2,0.4454842536440511,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.46912000000002835}",20,0,-46.94202755575958,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
633,False,"{'a': 0.5, 'e': 0.46828000000002834}",25,14,-30.19116975700011,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.46744000000002833}",20,0,-26.095614876810263,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
635,False,"{'a': 0.5, 'e': 0.4666000000000283}",20,2,-48.10046150398781,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
636,False,"{'a': 0.5, 'e': 0.4657600000000283}",30,0,-52.853238951357426,"{0: 26, 1: 0, 2: 1, 3: 2, 4: 1}",1
637,False,"{'a': 0.5, 'e': 0.4649200000000283}",20,0,-62.91452159434837,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
638,False,"{'a': 0.5, 'e': 0.4640800000000283}",20,0,-12.33035719087723,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
639,False,"{'a': 0.5, 'e': 0.4632400000000283}",20,0,-16.806887991592546,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
640,False,"{'a': 0.5, 'e': 0.4624000000000283}",25,15,20.10236318258247,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.4615600000000283}",30,21,16.24038704274419,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.4607200000000283}",20,10,-30.69252978977114,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.45988000000002827}",30,2,-5.4695110219473415,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.45904000000002826}",30,0,-34.810193743923946,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
645,False,"{'a': 0.5, 'e': 0.45820000000002825}",25,4,-10.063157232009141,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.45736000000002824}",20,0,-45.785812729658474,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
647,False,"{'a': 0.5, 'e': 0.45652000000002824}",20,0,-19.88927082166594,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
648,False,"{'a': 0.5, 'e': 0.45568000000002823}",25,17,1.4138716304394126,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.4548400000000282}",25,0,-37.74653213139052,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
650,False,"{'a': 0.5, 'e': 0.4540000000000282}",20,13,12.465187589252858,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.4531600000000282}",20,0,-19.726680268695837,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
652,False,"{'a': 0.5, 'e': 0.4523200000000282}",25,0,-46.73993454823078,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
653,False,"{'a': 0.5, 'e': 0.4514800000000282}",25,0,-99.95283301774316,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
654,False,"{'a': 0.5, 'e': 0.4506400000000282}",20,11,-4.409655887763254,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.4498000000000282}",20,8,-8.91795340079879,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.44896000000002817}",35,5,12.01270343812962,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.44812000000002816}",30,0,-181.33189264650792,"{0: 19, 1: 0, 2: 7, 3: 1, 4: 3}",0
658,False,"{'a': 0.5, 'e': 0.44728000000002816}",20,0,-61.78206404166139,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
659,False,"{'a': 0.5, 'e': 0.44644000000002815}",30,0,-27.946863289332857,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
660,False,"{'a': 0.5, 'e': 0.44560000000002814}",25,13,-42.283013182265194,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
661,False,"{'a': 0.5, 'e': 0.44476000000002813}",25,0,-35.917597793638066,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
662,False,"{'a': 0.5, 'e': 0.4439200000000281}",20,6,-38.676300982747236,"{0: 10, 1: 1, 2: 1, 3: 2, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.4430800000000281}",25,0,-32.980550629603286,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
664,False,"{'a': 0.5, 'e': 0.4422400000000281}",25,8,-4.7984687734354825,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.4414000000000281}",20,10,-5.261885999070226,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.4405600000000281}",20,0,5.42406783657319,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
667,False,"{'a': 0.5, 'e': 0.4397200000000281}",30,6,-76.21921612824372,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 2}",1
668,False,"{'a': 0.5, 'e': 0.4388800000000281}",20,0,-67.42548746451926,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
669,False,"{'a': 0.5, 'e': 0.4380400000000281}",25,10,-9.980532999492848,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.43720000000002807}",20,0,-23.31921976554875,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
671,False,"{'a': 0.5, 'e': 0.43636000000002806}",25,0,-49.15233743550558,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
672,False,"{'a': 0.5, 'e': 0.43552000000002805}",20,0,-28.164081477492438,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
673,False,"{'a': 0.5, 'e': 0.43468000000002804}",20,14,0.24020702573802577,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.43384000000002804}",20,3,-65.44818589205839,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
675,False,"{'a': 0.5, 'e': 0.43300000000002803}",30,13,-35.41146735816789,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.432160000000028}",30,13,-22.164114510106,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
677,False,"{'a': 0.5, 'e': 0.431320000000028}",25,8,-22.578157144997054,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
678,False,"{'a': 0.5, 'e': 0.430480000000028}",20,0,-70.55400876934013,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
679,False,"{'a': 0.5, 'e': 0.429640000000028}",20,8,-19.112170353897493,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.428800000000028}",20,13,4.446172690424235,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.427960000000028}",25,13,0.06639884718160882,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.427120000000028}",20,1,-34.401223705822275,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
683,False,"{'a': 0.5, 'e': 0.42628000000002797}",20,11,-6.137307263334376,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.42544000000002796}",20,13,0.22602652999183448,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.42460000000002796}",25,17,8.685866192118665,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.42376000000002795}",25,3,-85.5201314582834,"{0: 14, 1: 0, 2: 7, 3: 0, 4: 1}",1
687,False,"{'a': 0.5, 'e': 0.42292000000002794}",20,9,17.352789757619348,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.42208000000002793}",20,0,-4.300047341544944,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
689,False,"{'a': 0.5, 'e': 0.4212400000000279}",25,0,-9.005350439633137,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
690,False,"{'a': 0.5, 'e': 0.4204000000000279}",25,14,19.68145527756461,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.4195600000000279}",35,0,23.17076433243364,"{0: 33, 1: 1, 2: 0, 3: 1, 4: 0}",0
692,False,"{'a': 0.5, 'e': 0.4187200000000279}",20,0,-7.702753969073906,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
693,False,"{'a': 0.5, 'e': 0.4178800000000279}",20,0,-39.47382259807448,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
694,False,"{'a': 0.5, 'e': 0.4170400000000279}",25,11,12.346412310856616,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.4162000000000279}",25,0,-32.23951588537356,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
696,False,"{'a': 0.5, 'e': 0.4153600000000279}",25,2,38.97245028188726,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.41452000000002787}",20,0,-7.955141449474148,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
698,False,"{'a': 0.5, 'e': 0.41368000000002786}",20,10,20.498048085472067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.41284000000002785}",25,12,5.630038259346169,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.41200000000002784}",20,12,13.470231674881234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.41116000000002784}",20,6,-52.65023662144105,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
702,False,"{'a': 0.5, 'e': 0.41032000000002783}",25,0,2.31210006783415,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
703,False,"{'a': 0.5, 'e': 0.4094800000000278}",30,18,-36.34646683430827,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.4086400000000278}",25,16,4.711139826066218,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.4078000000000278}",25,9,-63.77960233375923,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
706,False,"{'a': 0.5, 'e': 0.4069600000000278}",25,8,-28.838568474881185,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
707,False,"{'a': 0.5, 'e': 0.4061200000000278}",25,18,4.087940826715127,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.4052800000000278}",20,2,4.594036465183692,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.4044400000000278}",20,0,-61.35849058064735,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
710,False,"{'a': 0.5, 'e': 0.40360000000002777}",20,12,0.8944735442602212,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.40276000000002776}",30,16,15.329436042784653,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.40192000000002776}",20,0,-26.828585521113894,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
713,False,"{'a': 0.5, 'e': 0.40108000000002775}",25,0,-37.916186016352796,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
714,False,"{'a': 0.5, 'e': 0.40024000000002774}",25,2,12.65733329706626,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.39940000000002773}",20,14,-2.49873891006837,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.3985600000000277}",20,5,12.051973921040778,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.3977200000000277}",25,12,9.12031940676734,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.3968800000000277}",25,0,-73.96466222007066,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
719,False,"{'a': 0.5, 'e': 0.3960400000000277}",20,16,7.338427842908045,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.3952000000000277}",20,9,-16.03330771572394,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.3943600000000277}",20,0,-4.5890209955601176,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
722,False,"{'a': 0.5, 'e': 0.3935200000000277}",20,1,-14.461310086479935,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.3926800000000277}",20,0,-44.86035125438712,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
724,False,"{'a': 0.5, 'e': 0.39184000000002767}",25,0,19.241558801862773,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
725,False,"{'a': 0.5, 'e': 0.39100000000002766}",20,11,3.2220604152551573,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.39016000000002765}",25,11,25.111465084509938,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.38932000000002764}",25,8,16.69348362179389,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.38848000000002764}",20,7,-13.044880000700633,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.38764000000002763}",20,12,12.75235072770183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.3868000000000276}",25,19,-7.2522744001756045,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.3859600000000276}",20,15,10.180900011884226,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.3851200000000276}",25,15,-13.405979727773778,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.3842800000000276}",30,0,-32.42566599275877,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
734,False,"{'a': 0.5, 'e': 0.3834400000000276}",25,0,36.275631110909075,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
735,False,"{'a': 0.5, 'e': 0.3826000000000276}",30,3,-15.799549828136945,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 0}",1
